t_s,cmd,pos_deg,vel_deg_s,tau_est_nm,temp_c
6.140908226370811e-07,9.211362339556217e-08,152.74540742985883,1.8888718520796304,0.2637362637362628,29.0
5.0808070227503777e-05,7.621210534125566e-06,152.74540742985883,1.0493732511553502,0.3223443223443212,29.0
8.091505151242018e-05,1.2137257726863027e-05,152.74540742985883,-2.7283704530039103,0.2051282051282044,29.0
0.00011788506526499987,1.768275978974998e-05,152.74540742985883,-0.20987465023107005,0.0879120879120876,29.0
0.00014452601317316294,2.167890197597444e-05,152.74540742985883,-1.0493732511553502,0.0879120879120876,29.0
0.00016693305224180222,2.5039957836270333e-05,152.74540742985883,-3.5678690539281908,-0.0293040293040292,29.0
0.00018885999452322721,2.8328999178484082e-05,152.74540742985883,3.1481197534660503,-0.0293040293040292,29.0
0.00021059706341475248,3.158955951221287e-05,152.74540742985883,-1.8888718520796304,-0.0293040293040292,29.0
0.00023175403475761414,3.476310521364212e-05,152.7234280921468,-0.20987465023107005,-0.0293040293040292,29.0
0.0002625869819894433,3.9388047298416495e-05,152.7234280921468,1.0493732511553502,-0.0879120879120876,29.0
0.0009565569926053286,0.0001434835488907993,152.74540742985883,1.8888718520796304,-0.0293040293040292,29.0
0.002886907081119716,0.0004330360621679574,152.7234280921468,1.8888718520796304,-0.0879120879120876,29.0
0.007894002017565072,0.0011841003026347608,152.7234280921468,0.20987465023107005,-0.0293040293040292,29.0
0.01213105209171772,0.001819657813757658,152.7234280921468,-1.0493732511553502,-0.0879120879120876,29.0
0.01643911807332188,0.0024658677109982816,152.7234280921468,1.0493732511553502,-0.0293040293040292,29.0
0.02273382607381791,0.003410073911072686,152.74540742985883,2.7283704530039103,-0.0879120879120876,29.0
0.026944581069983542,0.0040416871604975315,152.7234280921468,-2.7283704530039103,-0.0293040293040292,29.0
0.03188229107763618,0.004782343661645427,152.74540742985883,2.3086211525417704,-0.0293040293040292,29.0
0.03662246000021696,0.005493369000032544,152.7234280921468,-0.20987465023107005,-0.0293040293040292,29.0
0.04296914208680391,0.006445371313020587,152.7234280921468,-0.6296239506932101,-0.0293040293040292,29.0
0.04719990608282387,0.007079985912423581,152.7234280921468,0.20987465023107005,-0.0293040293040292,29.0
0.04932950809597969,0.007399426214396953,152.7234280921468,1.0493732511553502,-0.0293040293040292,29.0
0.053571033058688045,0.008035654958803207,152.7234280921468,-0.20987465023107005,-0.0879120879120876,29.0
0.057920205988921225,0.008688030898338183,152.7234280921468,1.4691225516174902,-0.0879120879120876,29.0
0.06283708300907165,0.009425562451360748,152.7234280921468,-0.6296239506932101,-0.0293040293040292,29.0
0.06917932606302202,0.010376898909453302,152.7234280921468,3.1481197534660503,-0.0293040293040292,29.0
0.07339727005455643,0.011009590508183464,152.7234280921468,-1.4691225516174902,-0.0293040293040292,29.0
0.07761674700304866,0.011642512050457299,152.7234280921468,-2.3086211525417704,-0.0293040293040292,29.0
0.08182391105219722,0.012273586657829582,152.7234280921468,-1.8888718520796304,-0.0879120879120876,29.0
0.08603598701301962,0.012905398051952942,152.7234280921468,-3.5678690539281908,-0.0879120879120876,29.0
0.09084540198091418,0.013626810297137125,152.7234280921468,0.6296239506932101,-0.0879120879120876,29.0
0.09716903301887214,0.01457535495283082,152.7234280921468,3.9876183543903307,-0.0879120879120876,29.0
0.10138027998618782,0.015207041997928172,152.7234280921468,-1.4691225516174902,-0.0879120879120876,29.0
0.10584571200888604,0.015876856801332905,152.7234280921468,1.0493732511553502,-0.146520146520146,29.0
0.11094499798491597,0.016641749697737396,152.7234280921468,3.5678690539281908,-0.0293040293040292,29.0
0.11310132802464068,0.016965199203696102,152.7234280921468,-2.3086211525417704,-0.0293040293040292,29.0
0.11729789199307561,0.01759468379896134,152.74540742985883,1.4691225516174902,-0.0879120879120876,29.0
0.12193693802691996,0.018290540704037992,152.7234280921468,-3.5678690539281908,-0.0293040293040292,29.0
0.12689008098095655,0.019033512147143484,152.7234280921468,0.20987465023107005,-0.0879120879120876,29.0
0.13187371904496104,0.019781057856744156,152.7234280921468,-1.4691225516174902,-0.0293040293040292,29.0
0.13614335109014064,0.020421502663521097,152.7234280921468,4.827116955314611,-0.0293040293040292,29.0
0.14103646099101752,0.021155469148652628,152.7234280921468,-3.1481197534660503,-0.0879120879120876,29.0
0.14600402407813817,0.021900603611720724,152.7234280921468,-2.7283704530039103,-0.0879120879120876,29.0
0.15092353499494493,0.02263853024924174,152.7234280921468,-0.20987465023107005,-0.0293040293040292,29.0
0.15580189100001007,0.02337028365000151,152.7234280921468,2.3086211525417704,-0.0293040293040292,29.0
0.15999857999850065,0.023999786999775095,152.7234280921468,1.8888718520796304,0.0293040293040292,29.0
