t_s,cmd,pos_deg,vel_deg_s,tau_est_nm,temp_c
7.890630513429642e-07,0.0001251752757218555,30.100702996646135,2.3086211525417704,-0.0293040293040292,32.0
0.0050619060639292,0.7450877797189028,30.100702996646135,1.0493732511553502,-0.0879120879120876,32.0
0.010058557032607496,1.1894877303295424,30.100702996646135,-2.7283704530039103,-0.0879120879120876,32.0
0.015059855999425054,1.2549054825694246,30.100702996646135,0.6296239506932101,0.0879120879120876,32.0
0.02005706704221666,1.0923610966272435,30.122682334358156,-0.6296239506932101,0.3223443223443212,32.0
0.025056560058146715,0.9532585125878268,30.144661672070175,6.506114157163171,0.439560439560438,32.0
0.030057340976782143,0.9831610312512398,30.166641009782197,3.5678690539281908,0.6153846153846132,32.0
0.035058420966379344,1.1148900180578725,30.21059968520634,7.7653620585495915,0.6739926739926716,32.0
0.04005620302632451,1.1452359806381653,30.254558360630384,10.283857861322431,0.6739926739926716,32.0
0.04505889106076211,0.9292151806079461,30.320496373766545,12.802353664095271,0.73260073260073,32.0
0.05006053997203708,0.5298738339422125,30.38643438690271,18.678843870565235,0.6739926739926716,32.0
0.055056232027709484,0.19717440996466487,30.496331075462916,17.83934526964095,0.6153846153846132,32.0
0.060057252063415945,0.18562930986137616,30.60622776402312,20.777590372875935,0.4981684981684964,32.0
0.06506430497393012,0.559325445721044,30.694145114871308,17.83934526964095,0.3809523809523796,32.0
0.07006315095350146,1.1293830682726618,30.78206246571949,15.740598767330253,0.439560439560438,32.0
0.07506820606067777,1.5894827776117773,30.869979816567678,21.197339673338075,0.6153846153846132,32.0
0.0800597689813003,1.7290597306827307,30.95789716741586,15.320849466868113,0.73260073260073,32.0
0.08505748701281846,1.57229727388439,31.04581451826405,15.320849466868113,0.9084249084249052,32.0
0.09006012498866767,1.3237039312185994,31.155711206824254,21.617088973800215,0.9670329670329636,32.0
0.09505816095042974,1.182780340851352,31.243628557672437,24.975083377497334,0.9670329670329636,32.0
0.10005592997185886,1.1706502104219265,31.353525246232643,23.715835476110914,0.9084249084249052,32.0
0.10505783301778138,1.1170646923686762,31.485401272504973,28.752827081656797,0.7912087912087884,32.0
0.11005713604390621,0.8143058384425104,31.6172772987772,27.493579180270377,0.5567765567765548,32.0
0.11505619902163744,0.21292527726092123,31.77113266276155,30.431824283505357,0.439560439560438,32.0
0.12005671102087945,-0.5037860284828938,32.034884715306106,37.1478130908996,0.4981684981684964,32.0
0.1250650699948892,-1.0316512185366795,32.21071941700247,35.0490665885889,0.4981684981684964,32.0
0.13005786202847958,-1.1587482728476672,32.32061610556268,36.30831448997532,0.3223443223443212,32.0
0.13505648099817336,-0.9209678012603426,32.49645080725905,30.012074983043217,0.146520146520146,32.0
0.1400640329811722,-0.563034986693543,32.67228550895542,23.296086175648774,0.0293040293040292,32.0
0.14505933702457696,-0.35561264250912106,32.782182197515624,27.073829879808237,0.0293040293040292,32.0
0.15005744399968535,-0.39532406696509087,32.89207888607583,16.99984666871667,-0.0293040293040292,32.0
0.15505583002232015,-0.560310207294007,32.958016899212,12.802353664095271,0.0879120879120876,32.0
0.16005794203374535,-0.6395005232315308,33.001975574636035,8.604860659473871,0.0293040293040292,32.0
0.1650566280586645,-0.5314191182389064,33.04593425006018,4.827116955314611,-0.0293040293040292,32.0
0.17005806998349726,-0.3461454588136727,33.04593425006018,1.8888718520796304,0.0293040293040292,32.0
0.1750574130564928,-0.3241528331162277,33.02395491234816,-4.407367654852471,0.0293040293040292,32.0
0.18005789804738015,-0.6355860096459769,33.02395491234816,1.4691225516174902,-0.0293040293040292,32.0
0.185060532996431,-1.2236392981770696,33.001975574636035,-1.8888718520796304,-0.0879120879120876,32.0
0.19005599105730653,-1.8187131186668857,32.979996236924016,-5.246866255776751,-0.2051282051282044,32.0
0.19505636405665427,-2.12421187040624,32.958016899212,-6.086364856701031,-0.4981684981684964,32.0
0.20005575194954872,-2.0187796266579814,32.914058223787855,-6.086364856701031,-0.7912087912087884,32.0
0.20505845197476447,-1.6310282229923865,32.848120210651786,-13.641852265019654,-0.9084249084249052,32.0
