t_s,cmd,pos_deg,vel_deg_s,tau_est_nm,temp_c
5.150213837623596e-07,7.725320756435395e-08,444.1254874784436,-3.5678690539281908,0.2051282051282044,36.0
4.910503048449755e-05,7.365754572674632e-06,444.1254874784436,0.6296239506932101,0.2637362637362628,36.0
7.959199137985706e-05,1.193879870697856e-05,444.1254874784436,2.7283704530039103,0.0879120879120876,36.0
0.00010612898040562868,1.59193470608443e-05,444.10350814073166,-1.4691225516174902,0.146520146520146,36.0
0.00013176898937672377,1.9765348406508564e-05,444.10350814073166,-3.5678690539281908,0.146520146520146,36.0
0.00015516101848334074,2.327415277250111e-05,444.10350814073166,1.0493732511553502,0.0879120879120876,36.0
0.00017850706353783607,2.6776059530675412e-05,444.10350814073166,-1.8888718520796304,0.0293040293040292,36.0
0.00020152307115495205,3.0228460673242807e-05,444.1254874784436,2.3086211525417704,0.0293040293040292,36.0
0.0002234800485894084,3.352200728841126e-05,444.10350814073166,1.4691225516174902,-0.0879120879120876,36.0
0.0002586530754342675,3.879796131514013e-05,444.0815288030195,-1.0493732511553502,-0.0879120879120876,36.0
0.0008558040717616677,0.00012837061076425015,444.0815288030195,1.8888718520796304,-0.0879120879120876,36.0
0.0032774910796433687,0.0004916236619465053,444.0815288030195,0.20987465023107005,-0.0879120879120876,36.0
0.005444432026706636,0.0008166648040059954,444.0815288030195,1.0493732511553502,-0.0879120879120876,36.0
0.010293293977156281,0.001543994096573442,444.0815288030195,1.4691225516174902,-0.0293040293040292,36.0
0.01246281003113836,0.001869421504670754,444.0815288030195,-3.1481197534660503,-0.0879120879120876,36.0
0.016695372061803937,0.0025043058092705903,444.0815288030195,-0.20987465023107005,-0.0293040293040292,36.0
0.021412277012132108,0.003211841551819816,444.0815288030195,0.20987465023107005,-0.0879120879120876,36.0
0.026200578082352877,0.003930086712352931,444.10350814073166,-1.4691225516174902,-0.0879120879120876,36.0
0.03107982105575502,0.004661973158363253,444.0815288030195,-1.4691225516174902,-0.0879120879120876,36.0
0.03955881902948022,0.005933822854422032,444.10350814073166,1.8888718520796304,-0.0293040293040292,36.0
0.041740489075891674,0.006261073361383751,444.0815288030195,-3.5678690539281908,-0.0879120879120876,36.0
0.04597978701349348,0.006896968052024021,444.0815288030195,-4.827116955314611,0.0293040293040292,36.0
0.05019783100578934,0.007529674650868401,444.0815288030195,-0.20987465023107005,-0.0879120879120876,36.0
0.055289937066845596,0.00829349056002684,444.0815288030195,-0.6296239506932101,-0.0293040293040292,36.0
0.06021166709251702,0.009031750063877552,444.0815288030195,-0.20987465023107005,-0.0879120879120876,36.0
0.06242702808231115,0.009364054212346673,444.10350814073166,0.6296239506932101,-0.0879120879120876,36.0
0.06668969604652375,0.010003454406978562,444.10350814073166,-1.0493732511553502,-0.0293040293040292,36.0
0.07139841804746538,0.010709762707119807,444.0815288030195,-3.9876183543903307,0.0293040293040292,36.0
0.07625025499146432,0.011437538248719648,444.10350814073166,2.3086211525417704,-0.0879120879120876,36.0
0.08135018905159086,0.01220252835773863,444.0815288030195,-1.8888718520796304,-0.0879120879120876,36.0
0.08643740601837635,0.012965610902756452,444.10350814073166,0.20987465023107005,-0.0879120879120876,36.0
0.09126914199441671,0.013690371299162507,444.0815288030195,-1.8888718520796304,-0.0293040293040292,36.0
0.09615450701676309,0.014423176052514463,444.0815288030195,-2.7283704530039103,-0.0879120879120876,36.0
0.10041918908245862,0.015062878362368791,444.0815288030195,-3.9876183543903307,-0.0879120879120876,36.0
0.10537563299294561,0.01580634494894184,444.0815288030195,2.3086211525417704,-0.0293040293040292,36.0
0.11021246598102152,0.016531869897153228,444.0815288030195,3.1481197534660503,-0.0879120879120876,36.0
0.11539405805524439,0.01730910870828666,444.0815288030195,0.6296239506932101,-0.0879120879120876,36.0
0.12038296600803733,0.0180574449012056,444.0815288030195,-1.8888718520796304,-0.0879120879120876,36.0
0.12493730208370835,0.01874059531255625,444.0815288030195,0.20987465023107005,-0.0293040293040292,36.0
0.12708617001771927,0.01906292550265789,444.0815288030195,-2.3086211525417704,-0.0293040293040292,36.0
0.13135385909117758,0.019703078863676636,444.0815288030195,1.0493732511553502,-0.0879120879120876,36.0
0.13623835099861026,0.020435752649791538,444.0815288030195,-3.9876183543903307,-0.146520146520146,36.0
0.14095854107290506,0.021143781160935758,444.0815288030195,-1.0493732511553502,-0.0293040293040292,36.0
0.1451685120118782,0.021775276801781727,444.10350814073166,1.4691225516174902,-0.0293040293040292,36.0
0.1503571349894628,0.02255357024841942,444.0815288030195,-1.4691225516174902,0.0293040293040292,36.0
0.15524018905125558,0.023286028357688338,444.0815288030195,-2.7283704530039103,-0.0293040293040292,36.0
0.16045268205925822,0.024067902308888733,444.0815288030195,-2.7283704530039103,-0.0293040293040292,36.0
0.1652476660674438,0.024787149910116567,444.0815288030195,1.4691225516174902,-0.0879120879120876,36.0
0.1701141920639202,0.02551712880958803,444.10350814073166,-3.1481197534660503,-0.0879120879120876,36.0
0.1764802070101723,0.026472031051525846,444.10350814073166,0.20987465023107005,-0.0293040293040292,36.0
0.1807606869842857,0.027114103047642855,444.10350814073166,1.8888718520796304,-0.0879120879120876,36.0
0.18507613707333803,0.027761420561000703,444.0815288030195,0.20987465023107005,-0.0879120879120876,36.0
0.18936796498019248,0.02840519474702887,444.10350814073166,-2.3086211525417704,-0.0879120879120876,36.0
0.19439169100951403,0.029158753651427102,444.10350814073166,0.20987465023107005,-0.0879120879120876,36.0
0.1989811920793727,0.029847178811905906,444.10350814073166,-0.20987465023107005,-0.0293040293040292,36.0
0.20537712099030614,0.030806568148545918,444.10350814073166,0.20987465023107005,-0.0293040293040292,36.0
0.2096151540754363,0.03144227311131544,444.10350814073166,-0.20987465023107005,-0.0879120879120876,36.0
0.21818645705934614,0.03272796855890192,444.0815288030195,-1.0493732511553502,-0.0879120879120876,36.0
0.22248285508248955,0.03337242826237343,444.0815288030195,1.0493732511553502,0.0293040293040292,36.0
0.22462660109158605,0.033693990163737905,444.10350814073166,-1.0493732511553502,-0.0293040293040292,36.0
0.2288695729803294,0.03433043594704941,444.0815288030195,0.20987465023107005,-0.0293040293040292,36.0
0.23313240706920624,0.034969861060380934,444.0815288030195,2.7283704530039103,-0.0293040293040292,36.0
0.237398675060831,0.03560980125912465,444.0815288030195,1.4691225516174902,-0.0879120879120876,36.0
0.2422955110669136,0.03634432666003704,444.0815288030195,1.4691225516174902,-0.146520146520146,36.0
0.24732815800234675,0.03709922370035201,444.10350814073166,2.7283704530039103,-0.0293040293040292,36.0
0.2521619660547003,0.03782429490820505,444.0815288030195,-4.827116955314611,-0.0293040293040292,36.0
0.25709864601958543,0.03856479690293781,444.0815288030195,-0.6296239506932101,-0.0293040293040292,36.0
0.26201538706663996,0.039302308059995995,444.0815288030195,-0.20987465023107005,-0.0879120879120876,36.0
0.2684495140565559,0.04026742710848339,444.0815288030195,-2.3086211525417704,0.0293040293040292,36.0
0.2727512130513787,0.04091268195770681,444.0815288030195,-0.6296239506932101,-0.0293040293040292,36.0
0.27710261300671846,0.041565391951007766,444.10350814073166,1.8888718520796304,-0.0293040293040292,36.0
