stamp,qw,qx,qy,qz,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,accel_down_world_x,accel_down_world_y,accel_down_world_z,tilt_off_vertical_deg,dist_x,dist_y,dist_z,roll_deg,pitch_deg,yaw_deg,temp_c
94955.337657279,-0.7123,-0.0013,-0.0089,-0.7019,0.010854,-0.014345799999999999,-0.9998382,-0.35,0.78,-5.28,0.38245935,0.196133,9.79684335,0.0049428286140751135,-0.04992457857653361,-0.9987409234555868,2.875659535063621,-14.116,23.746,-11.0,0.8220304004005081,0.6219006021900405,89.16840514621164,36.9
94955.377522858,-0.7125,-0.0013,-0.0091,-0.7016,0.011143340000000002,-0.01462162,-0.999831,0.02,0.63,11.09,0.4903325,0.00980665,9.7674234,-0.014540116540273016,-0.06104623631426713,-0.9980289879119757,3.597900596843675,-14.116,23.746,-11.0,0.8378389960530722,0.6384795659073097,89.12044857548874,36.9
94955.417316006,-0.7132,-0.0011,-0.0092,-0.7009,0.011580899999999998,-0.0144656,-0.9998283,0.0,0.0,0.0,0.1372931,0.14709974999999997,9.81645665,7.421072516181938e-05,-0.025567019983417285,-0.9996731077010301,1.4650481516217273,-14.116,23.746,-11.0,0.8289023270252759,0.6635515258104575,89.00814645068805,36.9
94955.457360541,-0.7132,-0.0011,-0.0092,-0.7009,0.011580899999999998,-0.0144656,-0.9998283,0.0,0.0,0.0,0.14709974999999997,0.16671305,9.80665,0.002070611261269187,-0.02661453226391398,-0.9996436262922923,1.5296901198450943,-14.116,23.746,-11.0,0.8289023270252759,0.6635515258104575,89.00814645068805,36.9
94955.49761038,-0.7131,-0.0011,-0.0093,-0.701,0.011721459999999998,-0.014607419999999998,-0.9998246,0.06,-0.04,-1.31,0.14709974999999997,0.14709974999999997,9.80665,-6.503456886782812e-05,-0.026718502613072025,-0.9996429950238912,1.5310441706208173,-14.116,23.746,-11.0,0.8370307894257076,0.671605567272049,89.02442434868102,36.9
94955.547352919,-0.713,-0.001,-0.0095,-0.7011,0.012144799999999999,-0.014746899999999999,-0.9998175,0.0,0.0,0.0,0.16671305,0.1569064,9.80665,0.0007620556081327744,-0.029153995098473974,-0.9995746418123288,1.671208385485564,-14.116,23.746,-11.0,0.8450280845151918,0.6958628899302554,89.04092181422808,36.9
94955.587291305,-0.713,-0.001,-0.0096,-0.7011,0.012287399999999999,-0.014887119999999998,-0.99981368,0.0,0.0,0.0,0.1569064,0.1569064,9.80665,0.0006362953692302699,-0.02829513145328555,-0.9995994108173217,1.6218180465312502,-14.116,23.746,-11.0,0.8530650596058592,0.7040338778094183,89.04114086106053,36.9
94955.637619833,-0.7123,-0.0009,-0.0096,-0.7019,0.01241274,-0.014758619999999998,-0.99981406,-0.3,-0.13,-4.31,0.29419949999999995,0.1569064,9.7674234,0.000686423343277372,-0.04252404756537126,-0.9990953132682541,2.4375007896579786,-14.116,23.746,-11.0,0.8457024767508002,0.7112158785537415,89.16988400519325,36.9
94955.67735816,-0.7122,-0.0008,-0.0098,-0.7019,0.01283608,-0.014896759999999998,-0.99980664,0.14,0.18,8.95,0.32361945,0.3334261,9.81645665,0.018378122434661383,-0.04602502840544963,-0.9987712006106296,2.8406644689519363,-14.116,23.746,-11.0,0.8536233810572662,0.7354734071417136,89.17021074845252,36.9
94955.717456346,-0.7154,-0.0009,-0.0099,-0.6986,0.012907440000000003,-0.015120000000000001,-0.99980236,0.56,0.45,12.31,0.02941995,0.0588399,9.855683249999998,-0.00952559657985113,-0.015670788880945908,-0.9998318263031837,1.050793233251002,-14.116,23.746,-11.0,0.8664173907821976,0.7395623727170845,88.64061754524403,36.9
94955.757321676,-0.7161,-0.001,-0.0098,-0.698,0.01263956,-0.015112999999999998,-0.99980592,0.0,0.0,0.0,0.196133,0.1569064,9.80665,5.4919589327965396e-05,-0.032641239428729256,-0.9994671653154872,1.8705401034122917,-14.116,23.746,-11.0,0.8660132495768285,0.7242127269623445,88.54456120282862,36.9
94955.797447558,-0.7161,-0.0009,-0.0098,-0.698,0.01277916,-0.014969779999999999,-0.9998063,0.0,0.0,0.0,0.16671305,0.1569064,9.80665,0.0002706949656695098,-0.02978793505336686,-0.9995562287891941,1.7070459211447342,-14.116,23.746,-11.0,0.857807286349328,0.732211863856579,88.54455835052059,36.9
94955.847682035,-0.7161,-0.0009,-0.0099,-0.6979,0.01292256,-0.0151074,-0.99980236,-0.01,-0.03,0.46,0.14709974999999997,0.1569064,9.80665,0.00017206418353877748,-0.027929889629085894,-0.9996098627299052,1.6005033164417843,-14.116,23.746,-11.0,0.8656954862159975,0.7404287571616042,88.52858326512487,36.9
94955.897319531,-0.7164,-0.0009,-0.01,-0.6976,0.01307232,-0.015241520000000001,-0.99979838,0.0,0.0,0.0,0.17651969999999997,0.16671305,9.79684335,0.0009469632730950573,-0.03111711281634546,-0.9995152899705286,1.783992881995495,-14.116,23.746,-11.0,0.8733832213237471,0.7490100979778624,88.48083200042032,36.9
94955.937357763,-0.7164,-0.0009,-0.01,-0.6976,0.01307232,-0.015241520000000001,-0.99979838,0.0,0.0,0.0,0.16671305,0.1569064,9.80665,-4.2260165673466826e-05,-0.030073763535714806,-0.9995476752397189,1.7233612802387088,-14.116,23.746,-11.0,0.8733832213237471,0.7490100979778624,88.48083200042032,36.9
94955.977354172,-0.7164,-0.0009,-0.0101,-0.6976,0.0132156,-0.01538104,-0.99979436,0.0,0.0,0.0,0.1569064,0.1569064,9.81645665,-0.00017448961137193214,-0.02919807875398038,-0.9995736252095718,1.6731943698471927,-14.116,23.746,-11.0,0.8813804090814583,0.7572201465032738,88.48106254708912,36.9
94956.027303034,-0.7164,-0.0008,-0.0101,-0.6976,0.01335512,-0.01523776,-0.9997947,0.0,0.0,0.0,0.16671305,0.14709974999999997,9.81645665,-0.0010596947306751835,-0.030312875256243654,-0.9995398919429914,1.7381273559411152,-14.116,23.746,-11.0,0.8731710092203356,0.7652147592262938,88.48105947885362,36.9
94956.067320297,-0.7164,-0.0008,-0.0102,-0.6976,0.013498400000000002,-0.01537728,-0.99979064,0.0,0.0,0.0,0.1569064,0.16671305,9.80665,0.0008366299693873779,-0.02952337997480601,-0.9995637353439365,1.692490263359599,-14.116,23.746,-11.0,0.8811682617161963,0.7734248386031812,88.48129228686122,36.9
94956.117406716,-0.7164,-0.0008,-0.0103,-0.6976,0.013641680000000002,-0.0155168,-0.99978654,0.0,0.0,0.0,0.1569064,0.1569064,9.80665,-0.00030578572887083114,-0.02963665334762834,-0.9995606871293173,1.6983942592700894,-14.116,23.746,-11.0,0.8891655803950719,0.781634933861688,88.4815273861254,36.9
94956.157320616,-0.7164,-0.0008,-0.0103,-0.6976,0.013641680000000002,-0.0155168,-0.99978654,0.0,0.0,0.0,0.1569064,0.16671305,9.79684335,0.0007100311804407525,-0.029679306945043452,-0.9995592160703101,1.7012355525121257,-14.116,23.746,-11.0,0.8891655803950719,0.781634933861688,88.4815273861254,36.9
